date,bidopen,bidclose,bidhigh,bidlow,askopen,askclose,askhigh,asklow,tickqty,accum_dist,atr,cmo,cmf,cci,ema_fast,ema_slow,hma_fast,hma_slow,mfi,obv,sma,percent_k,percent_d,smoothed_ma,true_range,ulti_osc,volatility,rsi,williams
2014-05-28 21:00:00,171.337,170.09,171.494,169.884,171.491,170.246,171.531,169.911,166157,3449755.489253454,1.5268008648817375,-19.582433405327613,0.18105401057783035,-2.4372565499546326,171.21973444468526,171.23296631908104,171.12094444444446,171.53119877450976,68.58216596924971,-1137173.0,171.2028,0.0,0.5911532385466095,171.4070358781249,-36.161613276396395,32.23165603713234,1.822625941308373,32.00603033537753,-36.161613276396395
2014-05-29 21:00:00,170.09,170.075,170.206,169.531,170.246,170.2,170.266,169.558,163016,3582378.675694131,1.5271207798106887,-18.048422597213097,0.2539976487631729,-4.322433234834912,170.97680502436572,171.0843255913235,170.41823333333332,171.3101526143791,55.34805709116347,-1300189.0,171.1438,0.0,0.2578199052132762,171.28633208316617,-36.2273097302161,24.417381537054307,1.601365121454492,31.55609484493226,-36.2273097302161
2014-05-30 21:00:00,170.075,170.454,170.701,169.78,170.2,170.641,170.725,169.804,156022,3709940.6366061815,1.52740870297749,-1.0793650793657394,0.3008560620675715,-2.727713008451117,170.87795674879408,171.00193344196663,170.15547037037038,171.04884477124182,60.466450508623076,-1144167.0,171.13870000000003,0.2882352941176485,0.0960784313725495,171.2217987751754,-35.59748068381441,26.66680886840318,1.5904306512690387,40.47043846562904,-35.59748068381441
2014-06-01 21:00:00,170.454,170.768,170.806,170.65,170.641,170.94,170.94,170.8,662,3710602.6366061815,1.527667833609515,-14.614830813535324,0.35789060322127547,-0.795101302672752,170.86501080341355,170.97349833898312,170.31949074074078,170.84008455882352,59.98073354595168,-1143505.0,171.16520000000003,0.48366013071895986,0.2572984749455361,171.1936188584854,-35.1704537339865,25.33284699849329,1.6328723095861042,45.78942279533188,-35.1704537339865
2014-06-02 21:00:00,170.768,171.404,171.613,170.44,170.94,171.509,171.64,170.479,167749,3840496.1344528645,1.5279010510016802,-7.025210084033801,0.33425853301269626,0.33722712335967414,171.0030683567263,171.04777055942785,170.88539814814814,170.78889142156862,54.98718548571469,-975756.0,171.18150000000003,0.8555555555555533,0.5424836601307206,171.2251570120935,-34.35781716391267,30.957559959924403,1.6131941035228765,54.403789339613574,-34.35781716391267
2014-06-03 21:00:00,171.404,171.644,171.809,171.264,171.509,171.744,171.833,171.291,158107,3946678.695338474,1.529510950580399,2.7954256670900244,0.35538704039433644,1.9803124690903413,171.1697815297603,171.15071857098908,171.50981666666667,170.8806179738562,53.11950826811016,-817649.0,171.1841,1.0,0.7797385620915044,171.2770413693043,-34.02219397592082,31.883806215198955,1.6065863323335845,57.50273115739163,-34.02219397592082
2014-06-04 21:00:00,171.644,171.932,172.064,171.344,171.744,172.029,172.091,171.37,161366,4080292.429041659,1.5594599338595942,10.132158590308334,0.41328725714195313,2.709111039471533,171.3709930897336,171.27611253097263,171.99895555555554,171.09509705882357,67.2534615400324,-656283.0,171.2214,1.0,0.9518518518518512,171.3522373085753,-33.61516159899456,33.08659086566593,1.5067745446388447,61.06825262713671,-33.61516159899456
2014-06-05 21:00:00,171.932,172.2,172.302,171.594,172.029,172.297,172.33,171.621,228014,4287080.866277192,1.613214067017334,15.63275434243192,0.49264597950929834,3.5682562639171533,171.60446786281395,171.42388296795608,172.36430555555557,171.4109344771242,67.6349490616893,-428269.0,171.28269999999998,1.0,1.0,171.44671366388346,-33.23240834630601,34.23462306113064,1.3595062411549879,64.20601142076089,-33.23240834630601
2014-06-06 21:00:00,172.2,172.129,172.507,171.82,172.297,172.316,172.555,171.848,175469,4343915.945485109,1.6634927668415012,24.214851775755186,0.4754048192887363,3.971653248361612,171.83371465342984,171.55865186835894,172.53281666666666,171.7683133986928,72.8667638182149,-252800.0,171.3413,1.0,1.0,171.5336423688489,-33.205272854510916,31.935867321593207,1.256259366407862,64.43182680002694,-33.205272854510916
2014-06-08 21:00:00,172.129,172.248,172.288,172.147,172.316,172.364,172.419,172.238,350,4344053.238302789,1.7135435855961298,95.83710407239639,0.5787297969193068,4.0756914034404605,172.025914371041,171.68440595538422,172.57120555555557,172.10828178104575,79.11596893530508,-252450.0,171.42860000000002,1.0,1.0,171.61667819330654,-33.13672003313386,28.22265361671378,1.16334691760175,65.05073550164286,-33.13672003313386
2014-06-09 21:00:00,172.248,172.221,172.534,171.989,172.364,172.326,172.558,172.018,116437,4360440.667932417,1.7585893043418968,96.54859218891822,0.6861744033108729,3.2247841938286173,172.15049938345453,171.77787878770874,172.52697592592594,172.37643316993464,87.95847519156135,-368887.0,171.63660000000002,0.9824399260628417,0.9941466420209473,171.6876104211368,-33.19099101672404,29.127026911045085,1.2650032271264349,64.07007182562869,-33.19099101672404
2014-06-10 21:00:00,172.221,171.45,172.327,171.343,172.326,171.555,172.359,171.367,161766,4259989.200190486,1.7550303684107953,36.097946287520216,0.5110408483149007,0.3724379932137001,172.03929857882858,171.7486653433068,172.1487574074074,172.4529484477124,91.15792868581454,-530653.0,171.77210000000002,0.5304701102727851,0.8376366787785422,171.6743493710879,-34.292120710092966,25.7930542935777,1.630960704820064,47.81859140797537,-34.292120710092966
2014-06-11 21:00:00,171.45,171.3,171.797,170.953,171.555,171.397,171.818,170.978,149068,4259634.276380956,1.7219272855536334,19.113341698033874,0.4167540870536916,-1.4748703976720623,171.89271706070934,171.70253813811505,171.66731481481483,172.3603727124183,78.95542622761675,-679721.0,171.8477,0.32092696629212886,0.6112790008759185,171.64661441904252,-34.51777374712579,26.647263161558897,2.028334930217975,45.20757768296697,-34.51777374712579
2014-06-12 21:00:00,171.3,172.13,172.251,171.023,171.397,172.241,172.288,171.05,191193,4436310.198836531,1.646434462551007,27.4568642160545,0.48075417548924454,-0.018469097772581856,171.987190990861,171.7761121917089,171.65615925925923,172.27405580065357,78.85933981750631,-488528.0,171.9778,0.8728024819028037,0.5747331861559059,171.7060530059477,-33.31238663791255,32.93423367436332,2.58286760457492,58.618565489828235,-33.31238663791255
2014-06-13 21:00:00,172.13,173.047,173.355,172.085,172.241,173.197,173.383,172.135,202010,4578105.67960576,1.6617910335869222,42.89932093297876,0.4777944688704967,3.472456123671855,172.2961718007549,171.97020715825695,172.26162222222226,172.33610400326793,81.52845111529768,-286518.0,172.14659999999998,1.0,0.7312431493983108,171.85514777039154,-31.94704294548622,36.77524033844167,1.9650185890065703,68.36388956990818,-31.94704294548622
2014-06-15 21:00:00,173.047,173.23,173.267,173.098,173.197,173.276,173.334,173.242,469,4577983.331779673,1.6835119522395943,39.20150895944666,0.45544008942893205,4.320971651557778,172.54755141924025,172.15659949483728,172.99993148148152,172.52083602941175,81.9602741346559,-286049.0,172.29980000000003,1.0,0.9576008273009347,171.99723304913522,-31.834216426969807,32.71192194656308,1.6745468959783207,69.03348090303633,-31.834216426969807
2014-06-16 21:00:00,173.23,172.889,173.229,172.721,173.276,173.001,173.325,172.748,160684,4558211.123807411,1.7030607748448368,22.08281053952314,0.3449530803962237,2.8110232552384646,172.6718554750936,172.3065179766024,173.38894074074076,172.7304232843137,79.88003459205237,-446733.0,172.397,0.8536455561468851,0.9512151853822951,172.0976097796889,-32.226966966109195,31.617183230746786,1.5959596333034056,63.80979357505307,-32.226966966109195
2014-06-17 21:00:00,172.889,173.21,173.437,172.806,173.001,173.31,173.464,172.853,150173,4632683.167997264,1.7240547145928309,28.579643473260184,0.26429892936709554,3.0968292214898834,172.84617145495727,172.48166914427048,173.53715925925928,172.95717671568622,79.88634038591536,-296560.0,172.49829999999997,1.0,0.9512151853822951,172.21884884027486,-31.78565817849441,30.251899039921675,1.4544610304077479,66.93362286071283,-31.78565817849441
2014-06-18 21:00:00,173.21,173.128,173.786,172.785,173.31,173.266,173.836,172.917,208151,4582627.269194211,1.7429492570918526,25.964306275186377,0.1781027722198977,3.1792093698284445,172.97176660295392,172.62213402335104,173.50233518518516,173.1622028594771,78.70591854453251,-504711.0,172.5933,0.9769994772608411,0.9435483444692422,172.3235639862175,-31.848498264756724,28.2706371531797,1.3808209562741776,66.0318413483609,-31.848498264756724
2014-06-19 21:00:00,173.128,173.662,173.777,172.964,173.266,173.765,173.804,173.03,173952,4739049.222682576,1.805454372940638,36.56925031766154,0.2609123466825725,3.4744491917768836,173.22397985484656,172.80845117428387,173.59694444444438,173.40959248366013,79.24541739689997,-330759.0,172.7334,1.0,0.9923331590869471,172.46770762472505,-31.1358345591911,29.07604795182874,1.240951804815607,70.96169102518758,-31.1358345591911
2014-06-20 21:00:00,173.662,173.563,174.085,173.533,173.765,173.75,174.109,173.558,144401,4695283.402355898,1.8617089693085256,69.04687008493148,0.2171670672136314,3.961422165422694,173.42172609468614,172.96036267989643,173.76170925925922,173.6527691993464,81.66093628318421,-475160.0,172.87579999999997,0.9936655405405463,0.9902216726004625,172.59593689197953,-31.157257315871405,23.862632369861167,1.1758807071924962,70.61936988994954,-31.157257315871405
2014-06-22 21:00:00,173.563,173.678,173.779,173.595,173.75,173.815,173.916,173.771,401,4695125.76787314,1.9173381023365892,78.35385612443281,0.315201693067198,3.24777091263915,173.563205473967,173.09892838351325,173.88019259259258,173.8482961601307,89.5389735035267,-474759.0,173.1018,1.0,0.9978885135135155,172.71784322821662,-31.06442537025665,19.250918748953936,1.323777838092984,71.28629726727752,-31.06442537025665
2014-06-23 21:00:00,173.678,173.512,173.816,173.168,173.815,173.609,173.845,173.194,129877,4730836.955277139,1.8830042754615801,55.88235294117674,0.34613889030220346,1.2553671637120905,173.5875390196642,173.18794299717266,173.86551481481482,173.95174125816993,99.93674113240023,-604636.0,173.323,0.8691232528589639,0.9542629311331701,172.80695892212907,-31.358631228666496,22.16122495030632,2.1226665410266374,66.00989569913571,-31.358631228666496
2014-06-24 21:00:00,173.512,173.135,173.707,172.93,173.609,173.258,173.728,172.956,147291,4698783.991546574,1.7761038012829489,3.309820944113261,0.19923485622919188,-0.26242063382010694,173.51368961738027,173.21382736892994,173.6187666666667,173.93364321895422,90.37113614746238,-751927.0,173.4247,0.3157248157248246,0.7282826895279295,172.85206303753884,-31.859923734986207,24.875350365745867,3.5171750270283613,57.89684699357698,-31.859923734986207
2014-06-25 21:00:00,173.135,172.96,173.198,172.721,173.258,173.045,173.245,172.746,139577,4726475.62080508,1.679893383382354,-11.684370257967755,0.1182253215992342,-1.5088854266634113,173.41104828002423,173.20734856045732,173.2705888888889,173.81592777777777,78.88164618558326,-891504.0,173.4095,0.054054054054033296,0.41296737421260726,172.87135673671955,-32.16412687984692,26.28145181763185,3.3179051036008302,53.46603810959209,-32.16412687984692
2014-06-26 21:00:00,172.96,173.144,173.437,172.6,173.045,173.248,173.46,172.624,158351,4804514.630374453,1.593304014448558,12.965879265091104,0.160335503351915,-1.0464936263120426,173.37268490893175,173.22835986146558,173.08802962962966,173.6683030228758,77.83516826223683,-733153.0,173.4067,0.3034398034397885,0.22440622440621547,172.90902106820351,-31.874205572773118,32.87300378882943,3.3014267871448375,56.954468819694554,-31.874205572773118
2014-06-27 21:00:00,173.144,172.69,173.185,172.451,173.248,172.877,173.248,172.474,133642,4810039.881020455,1.5277735921645843,-22.013218098627156,0.18171875430291132,-1.957325750279922,173.24916603967822,173.19713885634823,172.92352222222223,173.47202998366012,69.14789236241123,-866795.0,173.3943,0.0,0.11916461916460726,172.90581896098865,-32.40406175466658,32.159272828224694,3.0939607758548697,49.429846667075694,-32.40406175466658
2014-06-29 21:00:00,172.69,172.632,172.632,172.609,172.877,172.767,172.767,172.762,5,4810044.881020455,1.4797962192167105,-24.545007378258653,0.14353740953992575,-2.183073930968416,173.10772514156994,173.16878460152378,172.77281481481478,173.24595065359478,58.92529671870154,-866800.0,173.34,0.0,0.10114660114659617,172.89193706335053,-32.56116197032235,28.135265669590403,2.6341157790029137,47.3681736030867,-32.56116197032235
2014-06-30 21:00:00,172.632,173.277,173.41,172.363,172.767,173.365,173.434,172.392,140638,4932057.119024296,1.4366165861725935,-18.761726078798137,0.29913481731998914,-0.8838592689470637,173.15166811151357,173.2279979928597,172.9234462962963,173.10536429738562,53.93677872462207,-726162.0,173.3499,0.5706106870229124,0.1902035623409708,172.93924336173635,-31.70710807066652,37.388632003060565,2.6400566465079502,57.95977356770393,-31.70710807066652
2014-07-01 21:00:00,173.277,174.074,174.281,173.26,173.365,174.159,174.305,173.293,125796,5021556.249459075,1.432154926521001,14.050154586052615,0.25224314632372513,2.3717510449048573,173.3873400369938,173.37273895022008,173.46878148148153,173.14766013071895,51.2649142450165,-600366.0,173.3893,1.0,0.5235368956743042,173.0612190365179,-30.57313015038777,39.7566713982028,2.2625707725510447,67.58371855690947,-30.57313015038777
2014-07-02 21:00:00,174.074,174.645,174.794,173.994,174.159,174.74,174.817,174.021,118001,5116727.910263096,1.486239445153325,26.99153778815307,0.3853809445016761,4.504201046007142,173.7267941236396,173.56192012072373,174.2508333333334,173.40342908496729,49.179075073879524,-482365.0,173.4883,1.0,0.8568702290076375,173.2290971464362,-29.74335537496964,37.59913848128386,1.6380109526987336,72.67039941501935,-29.74335537496964
2014-07-03 21:00:00,174.645,175.287,175.358,174.493,174.74,175.348,175.386,174.522,147942,5251656.4935964355,1.5957155211953906,45.41655784800177,0.4484100858283618,6.234981388356332,174.15887786632234,173.81008566023723,175.09397037037039,173.85858382352941,47.97203539799395,-334423.0,173.64159999999998,1.0,1.0,173.44098744720753,-28.87501963752694,35.5720392483321,1.179321781819473,76.88741129634771,-28.87501963752694
2014-07-04 21:00:00,175.287,175.13,175.345,174.83,175.348,175.22,175.379,174.852,83618,5284818.091319397,1.6942439857273437,54.409317803659484,0.46363646988416096,5.855899834792652,174.4694192921395,174.01669510739873,175.58574259259262,174.36732361111112,54.24273945643453,-418041.0,173.80270000000002,0.9504068190623737,0.9834689396874579,173.6188887141348,-29.057827161199107,29.79017593781802,1.0169872442631835,74.20891230584903,-29.057827161199107
2014-07-06 21:00:00,175.13,175.195,175.204,174.988,175.22,175.232,175.285,175.148,158,5284853.843144215,1.7829196006423178,64.22907488986763,0.5593721381862858,5.379822300120655,174.7070551108956,174.1949568964365,175.69771481481482,174.84094052287583,63.36232272674145,-417883.0,174.00010000000003,0.9550561797752758,0.9684876662792165,173.78019985222696,-29.040688955854844,24.967846824708655,0.9459261154665227,74.30216503497391,-29.040688955854844
2014-07-07 21:00:00,175.195,174.426,175.243,174.267,175.232,174.513,175.297,174.292,93047,5232729.006328295,1.86272765150313,32.262178015812495,0.5056476196748445,2.629919800100904,174.72014735099486,174.25526659080393,175.3251962962963,175.13813521241832,72.23746354391801,-510930.0,174.1469,0.6764819837272366,0.8606483275216287,173.85347987089062,-30.06755309273197,24.608153541161442,0.9894079782498659,59.88673336772728,-30.06755309273197
2014-07-08 21:00:00,174.426,173.986,174.551,173.714,174.513,174.063,174.583,173.741,109093,5207075.307990998,1.9345548952021023,29.649999999999043,0.42288450702412467,-0.05474293728284946,174.6186472561499,174.23811777927872,174.64827037037034,175.21011160130723,61.645554895526395,-620023.0,174.22840000000002,0.502130956993407,0.7112230401653065,173.87443188480162,-30.710235793141877,21.64127584485454,1.0396677942484278,52.76749152540125,-30.710235793141877
2014-07-09 21:00:00,173.986,174.346,174.388,173.798,174.063,174.403,174.433,173.824,118654,5314039.258729913,1.9991994128498136,38.676122931441554,0.5379137647493778,-0.2315945137966899,174.60639299746364,174.26950368816108,174.24125555555557,175.15370433006538,76.23707247342742,-501369.0,174.38099999999997,0.6338628438589635,0.604158594859869,173.9272886985921,-30.22465330838774,20.708357528924907,1.1954506422157696,57.053515850243215,-30.22465330838774
2014-07-10 21:00:00,174.346,173.596,174.406,172.95,174.403,173.638,174.448,172.978,144742,5299269.666893178,1.9975794714031725,6.208778712758583,0.4522785993688794,-2.7200064784452347,174.37329215346205,174.19195970920154,173.83087777777783,174.9096802287582,77.37158176094468,-646111.0,174.4681,0.1376701966717073,0.4245546658413593,173.89835982761443,-31.31721389908453,21.0646945869943,1.469309130992028,46.50377408531975,-31.31721389908453
2014-07-11 21:00:00,173.596,173.441,173.795,173.202,173.638,173.598,173.82,173.228,107556,5326158.666893183,1.9728215220392324,-15.399396102112933,0.37583341315563135,-3.468735729876029,174.1617640467551,174.1218801545378,173.5247222222222,174.56600759803922,67.04988202433762,-753667.0,174.4914,0.0,0.2571776801768903,173.86832384380784,-31.374341250232064,19.979360425397033,1.5588539981132457,46.00950547682775,-31.374341250232064
2014-07-13 21:00:00,173.441,173.516,173.541,173.37,173.598,173.599,173.672,173.501,366,5326212.175665113,1.9505393680341747,-37.25106105125772,0.33000814167384795,-3.1704398701667733,173.9766069094081,174.06662503855122,173.41354259259256,174.19573962418303,66.02716536201977,-753301.0,174.4354,0.000571428571415059,0.046080541747707454,173.84139145858364,-31.372913066453407,19.016105633573996,1.437037347326744,46.02544082041829,-31.372913066453407
2014-07-14 21:00:00,173.516,173.441,173.998,173.336,173.599,173.488,174.026,173.364,103891,5261241.066903782,1.941485430572087,-72.48636009353206,0.15896865318033274,-2.670844131856351,173.80851328332878,174.0066842523055,173.33970370370366,173.84256625816997,61.422949547378806,-857192.0,174.31019999999998,0.0,0.00019047619047168633,173.80605231172927,-31.531441465887834,20.3433685126004,1.3408060459673077,44.40887149738645,-31.531441465887834
2014-07-15 21:00:00,173.441,174.291,174.541,173.271,173.488,174.348,174.569,173.298,164045,5368238.159744071,1.921736886221847,-26.440266828380615,0.12601107488097882,-0.49029475382074417,173.89802355490278,174.06703322780348,173.68041111111108,173.67481805555562,60.80046927319545,-693147.0,174.2102,0.49311926605505374,0.1645635648754896,173.86024708193108,-30.30320341621558,27.517213420928798,1.5328028102911768,57.31519715464489,-30.30320341621558
2014-07-16 21:00:00,174.291,174.202,174.424,173.981,174.348,174.323,174.453,174.026,125524,5417330.684334236,1.9039631965523065,-27.45394140742971,0.13702397021003412,0.641635058590903,173.98593405854635,174.12369313540728,174.11104444444447,173.65988815359478,61.44619450392385,-818671.0,174.12050000000002,0.4787844036697294,0.32396788990826103,173.90652237479443,-30.338908010682804,27.297675821052803,1.8113107058071416,56.88859661826681,-30.338908010682804
2014-07-17 21:00:00,174.202,172.964,174.271,172.949,174.323,173.054,174.315,173.005,138223,5289448.030899123,1.8594668745372331,-37.78813778813797,0.004157105523103658,-1.8814562910841133,173.74416673406307,174.0031157297593,173.89235925925928,173.58470490196078,50.10402194964837,-956894.0,173.90270000000004,0.0,0.32396788990826103,173.82127013556334,-32.1512732258387,23.124190682061336,2.036149855276937,40.06835518061889,-32.1512732258387
2014-07-18 21:00:00,172.964,173.058,173.577,172.666,173.054,173.245,173.6,172.693,146720,5321315.550193502,1.8084201846469936,-22.709605774569383,0.07644586954006938,-2.385835392846377,173.59345004586677,173.9117226422705,173.50673333333336,173.4875583333333,43.862260811865205,-810174.0,173.7759,0.1415863602668673,0.20679025464553225,173.76364312094134,-31.878490124109167,23.07437500337034,2.0850751932097396,42.892143270095765,-31.878490124109167
2014-07-20 21:00:00,173.058,173.071,173.17,173.029,173.245,173.244,173.285,173.141,142,5321376.689082391,1.7624781642087162,-35.519460619062215,0.10887266347265516,-1.8494343301977925,173.50225600478734,173.8163691498328,173.19545370370372,173.3780360294118,54.485342464909806,-810316.0,173.69400000000002,0.1408450704225346,0.09414381022980063,173.71167880798237,-31.879918307887863,21.331494833066525,2.020968772407836,42.880389998960304,-31.879918307887863
2014-07-21 21:00:00,173.071,173.116,173.239,172.79,173.244,173.168,173.315,172.816,96889,5361180.787278786,1.715630345976606,-18.25951825951833,0.045853146829263655,-1.8958063814399766,173.41320139923056,173.71123110490828,173.00008888888888,173.26834575163403,49.738324953639314,-907205.0,173.57049999999998,0.08809891808346472,0.1235101162576222,173.65731092636977,-31.988460275068185,23.84127736670461,2.220684724676868,41.910603782157814,-31.988460275068185
2014-07-22 21:00:00,173.116,173.121,173.466,172.966,173.168,173.178,173.49,172.992,134587,5327128.654748666,1.6734673099118424,-16.50943396226489,0.027367925174088426,-1.2295901495545185,173.34646818275456,173.6086604208482,173.0099277777778,173.18667524509806,60.219826284039726,-772618.0,173.52449999999993,0.09582689335393675,0.10825696061997869,173.60937983308665,-31.974178437281314,23.855973682692856,2.1464936566149695,42.10204014738391,-31.974178437281314
2014-07-23 21:00:00,173.121,172.931,173.324,172.595,173.178,172.983,173.346,172.621,122932,5326959.0933693545,1.6426205779546512,-22.498173849524672,0.0007746170119496245,-1.9476261521687845,173.24834486115526,173.49398569037263,172.99527037037038,173.09154444444448,60.84242805602745,-895550.0,173.46299999999994,0.0,0.06130860381246716,173.54674184901802,-32.252674274125596,18.817005023522437,2.0210559064759472,39.296155921033225,-32.252674274125596
2014-07-24 21:00:00,172.931,172.916,173.048,172.622,172.983,172.968,173.088,172.652,133132,5386807.423644582,1.6163585194189993,-19.682059046177343,0.05196469209317397,-1.9949283018600952,173.13862697784882,173.39054172340872,172.9506962962963,172.9843599673203,49.549353765947956,-1028682.0,173.39989999999997,0.0,0.031942297784645586,173.48886766348429,-32.27409703080594,20.16293524091191,1.9405082755884893,39.073587251638784,-32.27409703080594
2014-07-25 21:00:00,172.916,172.836,173.159,172.638,172.968,173.003,173.188,172.664,128695,5424629.999980459,1.5927226668775485,-74.0231150247673,0.13719912861457015,-1.5308091758178155,173.0631303209169,173.31722747557478,172.94074999999998,172.89807132352945,55.27559249477977,-899987.0,173.35139999999998,0.0253623188405768,0.008454106280192266,173.44028089665835,-32.22411059855184,24.430375910718233,1.8912035981573807,39.955291588720996,-32.22411059855184
2014-07-27 21:00:00,172.836,172.798,172.875,172.664,173.003,172.866,172.95,172.76,305,5424665.315769933,1.579150399879943,-75.53136340072648,0.054935706529297655,-1.418001521076956,173.01286359978243,173.24216694890674,172.88795185185185,172.83591535947713,45.40923103239974,-900292.0,173.20319999999998,0.0,0.008454106280192266,173.38285280648458,-32.419771776232146,22.556885848220762,2.418183775183864,37.58941058081731,-32.419771776232146
2014-07-28 21:00:00,172.798,172.966,173.082,172.739,172.866,173.018,173.111,172.776,87465,5463567.6590535175,1.4591353574260375,-4.433497536946226,0.04674698431819249,-0.4630561563861514,173.00620493601187,173.1903680561484,172.904212962963,172.814485620915,36.66590289987594,-812827.0,173.0727,0.4010554089709513,0.14213924260384272,173.3463675255457,-32.202687841871494,27.259236022742066,7.768421398832047,41.83520814160764,-32.202687841871494
2014-07-29 21:00:00,172.966,172.991,173.199,172.713,173.018,173.043,173.226,172.74,129646,5495579.017078211,1.3511218196860455,-31.26934984520298,0.21022769323720067,-0.1435009035571611,173.00747493278243,173.16210742133924,172.96956666666668,172.82332720588232,46.946501429698486,-683181.0,173.0716,0.4670184696569838,0.28935795954264504,173.3160307727738,-32.16698324740427,31.910730142481903,7.754905495264938,42.54945617680529,-32.16698324740427
2014-07-30 21:00:00,172.991,173.831,174.209,172.907,173.043,173.888,174.249,172.93,170529,5572763.105781776,1.318209637169689,43.22147651006887,0.25036547600099796,2.3878284609515186,173.22788753095335,173.25283046885775,173.34705925925928,172.96053129084967,60.59369298724858,-512652.0,173.1359,1.0,0.6226912928759784,173.37322769586518,-30.960167954412366,46.23125481165039,3.476287896779543,60.68187854570382,-30.960167954412366
2014-07-31 21:00:00,173.831,173.536,173.991,173.394,173.888,173.623,174.019,173.42,148127,5525036.042342709,1.2885886730090408,27.099463966646294,0.17674053291381442,2.1962281804610355,173.33098121942217,173.29682042578963,173.67369074074077,173.14007949346407,44.51374431439977,-660779.0,173.17379999999997,0.740704500978457,0.7359076568784803,173.3982049264236,-31.33863665576488,46.26726602100467,3.0683130563514194,54.6694111493085,-31.33863665576488
2014-08-01 21:00:00,173.536,172.507,173.839,172.374,173.623,172.694,173.864,172.401,213050,5397322.542684467,1.2791298055806264,-18.629715165512383,0.02849244553719965,-0.5528770923165913,173.1794993313113,173.21132384821365,173.4464222222222,173.20867761437907,38.781096113364455,-873829.0,173.12640000000002,0.0,0.5802348336594857,173.32778443341346,-32.665419386166626,38.08103581332943,2.781028980589891,39.445695439160595,-32.665419386166626
2014-08-03 21:00:00,172.507,172.539,172.633,172.44,172.694,172.703,172.724,172.556,494,5397693.042684467,1.2706168249192809,-11.608623548922074,0.06220552104533432,-1.6268750584771172,173.06450476370318,173.12132156179896,173.0352037037037,173.18749673202612,27.60056555204065,-873335.0,173.07889999999998,0.0075376884422231364,0.2494140631402267,173.26530598977845,-32.652565732158415,31.137230656659394,2.613425935936311,39.626665078726376,-32.652565732158415
2014-08-04 21:00:00,172.539,172.926,172.984,172.433,172.703,172.983,173.038,172.464,108705,5485566.074043349,1.262955142343694,0.5603287261865828,0.1415946648782082,-0.8980764880959252,173.04570536174103,173.08044825196046,172.79292037037033,173.12984035947713,30.907598201969904,-764630.0,173.0789,0.24204355108878695,0.08319374651033669,173.23707539068118,-32.252674274125596,32.067412061199576,2.613425935936311,45.279706069645584,-32.252674274125596
2014-08-05 21:00:00,172.926,173.206,173.496,172.767,172.983,173.258,173.52,172.794,138566,5524120.250351889,1.2560596280415612,8.741858073363858,0.12199273505378289,0.43143280912083637,173.10635170012708,173.10508179568527,172.85099814814814,173.10269158496735,40.98854273486206,-626064.0,173.1079,0.4723618090452374,0.24064768285874916,173.23916785162103,-31.859923734986207,31.610106344200144,2.602225286809487,50.35270438442062,-31.859923734986207
2014-08-06 21:00:00,173.206,172.016,173.268,171.551,173.258,172.113,173.298,171.589,171024,5457972.29014124,1.3079536656963913,-19.18471337579635,0.028548656670568745,-2.7395385458737183,172.85450961854968,172.9675846415564,172.63707592592596,172.9622385620915,28.97447653424595,-797088.0,173.0189,0.0,0.23813512004467477,173.12655106607303,-33.49519416158471,29.576084107044043,2.0095358122461846,35.239018700471505,-33.49519416158471
2014-08-07 21:00:00,172.016,171.826,172.609,171.696,172.113,171.873,172.639,171.723,187213,5332073.591451274,1.3786582996895769,-28.532270122102975,-0.06834250502735684,-3.444951783823372,172.5961932833395,172.81364068416727,172.19886111111114,172.71449493464053,27.940353349579752,-984301.0,172.9196,0.0,0.15745393634841245,173.00119595907915,-33.837958268470004,22.798943239944673,1.6222615516775527,32.93657377624032,-33.837958268470004
2014-08-08 21:00:00,171.826,171.052,171.901,170.693,171.873,171.219,171.93,170.718,233747,5291572.873629491,1.5076924706450447,-39.29340801378698,-0.11457908923118858,-5.921936824670321,172.19843918768132,172.5902554795775,171.58186666666666,172.3215062091503,24.082761520413428,-1218048.0,172.73970000000003,0.0,0.0,172.8229763626766,-34.771990459732365,22.904090602813415,1.2269432635989466,27.496896649759776,-34.771990459732365
2014-08-10 21:00:00,171.052,171.428,171.467,171.211,171.219,171.508,171.551,171.278,839,5292147.573263191,1.6238232243293254,-58.24767498776199,-0.14824188097814306,-4.676667872690034,171.97233344661433,172.43227286609311,171.18050925925922,171.92549060457515,31.37775529202878,-1217209.0,172.58620000000002,0.1082802547770755,0.036093418259025165,172.69147872608045,-34.35924534769133,21.408731644644377,1.1205276341340578,32.935240457043406,-34.35924534769133
2014-08-11 21:00:00,171.428,171.506,171.61,171.218,171.508,171.588,171.638,171.251,105498,5370385.108146906,1.7018409023491279,-52.16611125352413,-0.15481046861639178,-3.61502692878023,171.84892207059085,172.30733675254913,171.1526796296296,171.61512916666663,24.923598258042745,-1111711.0,172.3562,0.1534941763727123,0.08725814371659592,172.58113085322432,-34.244990645396264,21.01149340199526,1.2308413930450486,34.44757700463168,-34.244990645396264
